artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
AK Ausserkontrolle,Dahab,7bf1epka4dxVC6JOa5QGBC,42.0,0.831,0.732,10.0,-4.972,0.0,0.341,0.118,0.0,0.0942,0.474,141.833
Capital Bra,BMW Alpina,4wNoRqV13QFo0ioevVaP1W,47.0,0.777,0.727,1.0,-6.107,1.0,0.283,0.357,0.0,0.0777,0.614,150.103
Capital Bra,Kuku187,3xLJfPdE8ovTZ0Helln3eV,50.0,0.722,0.884,10.0,-4.031,0.0,0.333,0.056,0.0,0.202,0.689,120.203
Capital Bra,Was 2 hol 10,7z9Ze7S4jm9q8gUQGQVsHt,49.0,0.559,0.845,2.0,-4.956,1.0,0.584,0.0647,0.0,0.0561,0.455,185.147
Capital Bra,Vladimir Putin,35ng4paFFvY2YiacXUP6PW,51.0,0.762,0.583,0.0,-6.234,0.0,0.204,0.103,0.0,0.0818,0.179,133.033
Capital Bra,Alles kaputt,2FtSe0anJxhhwmWPX8g1ri,41.0,0.693,0.546,8.0,-5.656,1.0,0.126,0.0521,0.0,0.112,0.0398,135.989
18 Karat,Gangsta Gangsta,6c2jIWLPZwoVF1JGWUDfE5,53.0,0.635,0.697,10.0,-6.187,0.0,0.445,0.0522,0.0,0.486,0.634,125.573
18 Karat,Illegaller Lifestyle,45HLLpRSeVRURm88lAKYbq,39.0,0.547,0.612,1.0,-5.305,0.0,0.413,0.0973,0.0,0.0597,0.267,91.919
LX & Maxwell,N.T.M.,15Q7CNhQ3ljqUO8e8loEq0,53.0,0.646,0.632,10.0,-5.763,0.0,0.179,0.0516,0.0,0.191,0.106,94.252
AchtVier,Runde um Pudding,1DUsMfwwgEEyOYBXaZNVs3,31.0,0.753,0.88,4.0,-4.241,0.0,0.327,0.165,0.0,0.0948,0.23,98.006
AchtVier,Fizzle,27nk9YiJMIjxL4jFU6Tmen,0.0,0.471,0.932,7.0,-2.84,1.0,0.495,0.0599,0.0,0.0695,0.574,125.843
Olexesh,Hokus Pokus,2vJIpJnJk1UILrjEXFnKfZ,19.0,0.555,0.801,1.0,-5.207,1.0,0.495,0.0423,0.0,0.291,0.343,116.905
Olexesh,Kranichstil,2K1mELiqdNYk5cl6LNwqCp,20.0,0.515,0.795,11.0,-6.827,0.0,0.669,0.734,0.0,0.635,0.742,98.709
Olexesh,Sound für den Hof,3MlUVikrHnIEKGY9Ya2wQx,13.0,0.625,0.805,10.0,-4.692,0.0,0.388,0.552,0.0,0.108,0.256,93.328
Olexesh,Bugs & Bunnies,1OydelxPGurQL1QZDSpP9U,18.0,0.495,0.72,2.0,-5.195,1.0,0.407,0.0917,0.0,0.567,0.359,178.052
Hasuna,Lieblingszahl,4QuiVI7U8XvAu1gnONGNq6,42.0,0.516,0.747,2.0,-5.189,1.0,0.364,0.0805,0.0,0.0761,0.628,129.48
LX,Compton,5ja8KwfwvnFf3Q7AEk4lua,52.0,0.568,0.633,0.0,-6.212,1.0,0.409,0.0154,0.0,0.123,0.5,81.304
187 Strassenbande,Ballermann,4w5lLpNddC9X05bBxddqFT,50.0,0.584,0.758,1.0,-5.584,1.0,0.297,0.215,0.0,0.154,0.372,113.735
Gzuz,Schnapp!,1BTJe38JAhmCvsnX3age5j,57.0,0.653,0.625,9.0,-6.895,1.0,0.305,0.0647,0.0,0.169,0.509,91.074
Gzuz,Ebbe & Flut,0W7iVjbLbE9yDDBeV45mAI,52.0,0.503,0.681,2.0,-5.383,1.0,0.368,0.194,0.0,0.34,0.237,86.697
Haftbefehl,Ich rolle mit meim Besten - Babos Remix,2AXOg2WMjJt8Os7M3b589T,53.0,0.535,0.86,11.0,-5.976,0.0,0.368,0.0575,0.00371,0.137,0.386,89.508
Haftbefehl,Saudi Arabi Money Rich - Babos Remix,0l8muCpDUF4r5xFZOPf0Fk,32.0,0.478,0.799,10.0,-5.286,1.0,0.199,0.0109,0.0,0.458,0.493,172.105
Azad,In der Hood,1JEme3LPa3PqqVqshasC40,40.0,0.703,0.741,5.0,-5.022,0.0,0.193,0.322,2.67e-06,0.208,0.388,167.841
Baba Saad,Hände hoch,1itdjHXFxPQUje5AsI5e9P,22.0,0.609,0.613,1.0,-6.662,1.0,0.384,0.145,0.0,0.383,0.498,91.113
Baba Saad,2 Schüsse in die Luft,77Xr7wLQCoBVzg2rMbCi3C,21.0,0.611,0.676,11.0,-7.576,1.0,0.378,0.524,1.71e-05,0.121,0.325,87.078
Baba Saad,Endlich wieder asozial,0T6VlW1YjEskHYnWacdTBP,23.0,0.574,0.772,9.0,-6.173,1.0,0.443,0.254,0.0,0.141,0.576,174.17
Bushido,Echte Berliner,5GPfIFxXgGtX0GenuJhYOZ,20.0,0.896,0.636,11.0,-5.919,1.0,0.317,0.023,0.0,0.126,0.381,92.973
Bushido,Butterfly Effect,7cWeepjrwHswyR0lRPJxQC,22.0,0.773,0.792,1.0,-5.13,1.0,0.157,0.139,0.0,0.209,0.501,95.044
Hanybal,Is' mir egal,0bOwePluW3m4oMa9LR7kdy,0.0,0.63,0.741,9.0,-6.713,1.0,0.226,0.106,0.0,0.141,0.654,89.828
SSIO,Nuttööö,6Q1InNFgkxVH3MXWtQofrv,1.0,0.801,0.951,7.0,-3.383,1.0,0.306,0.0503,0.0,0.163,0.582,95.06
Veysel,Zahnlücke,2IkyuNAeE6WNkKZZB22k2h,0.0,0.69,0.736,2.0,-5.023,1.0,0.259,0.0368,0.0,0.289,0.287,91.066
Milonair,"Bleib mal locker, Lan",1ZU6gtKny8alXlok1haqVf,1.0,0.691,0.89,10.0,-2.665,0.0,0.333,0.228,0.0,0.0872,0.156,90.274
Gzuz,Intro,0gssRfxoOFfBeOIdclrTjF,55.0,0.627,0.762,6.0,-3.973,0.0,0.371,0.167,0.0,0.241,0.751,83.392
AchtVier,GMT Master,67frY4XkQx4nHlQh0tlul9,16.0,0.739,0.863,10.0,-4.902,0.0,0.199,0.048,0.000343,0.0575,0.415,95.027
AK Ausserkontrolle,District,4o3EgUJNsviwmugy8w0Sda,45.0,0.784,0.738,1.0,-7.685,1.0,0.348,0.0312,0.00334,0.23,0.373,93.988
Haftbefehl,Julius Cesar,5IJvdH1wDlJtMhG0hXRhWq,45.0,0.611,0.742,2.0,-4.398,1.0,0.478,0.356,0.0,0.664,0.298,83.097
Celo & Abdi,Kein Rückwärtsgang,0Wyw4EtWEyZ2ZEj4qoTfhM,0.0,0.79,0.644,11.0,-5.109,1.0,0.343,0.178,0.0,0.097,0.33,90.043
Nate57,Waffenfreiezone,0ZQRaf4WBQhWREQjlE4WwC,0.0,0.734,0.914,11.0,-5.473,1.0,0.0953,0.485,0.0,0.311,0.719,97.981
AchtVier,Molotov,6diNIDVm0xuLUp2tYDkCoE,27.0,0.493,0.822,10.0,-5.078,0.0,0.336,0.109,0.0,0.178,0.329,86.341
TaiMO,Von unten nach oben,0BP7uJvIKL26tsRut1VZML,27.0,0.719,0.739,2.0,-5.077,1.0,0.279,0.0849,0.00456,0.125,0.286,88.441
18 Karat,Hustla,72rvJAszkpWxwsTlvl7v5m,0.0,0.462,0.852,6.0,-3.463,0.0,0.326,0.263,0.0,0.143,0.455,92.4
Sa4,Geht Los!,6glqOjvvv1aOwX1LeFaRtw,44.0,0.703,0.743,9.0,-6.469,1.0,0.445,0.116,0.0,0.103,0.83,97.939
Haze,Kletter nicht durchs Fenster rein,1ttzorSv4Dzn8U5wuY2tOW,27.0,0.634,0.756,11.0,-9.018,0.0,0.272,0.0661,1.21e-05,0.0632,0.643,88.788
KC Rebell,Kanax in Tokyo (feat. Farid Bang),4E6KKBjrsR5lu4mHPCVPfs,42.0,0.598,0.826,10.0,-5.641,0.0,0.328,0.0897,0.0,0.287,0.423,91.709
KC Rebell,Kanax in Moskau,17dHqzRsRD7jA6JReeGsX8,41.0,0.437,0.769,2.0,-5.287,1.0,0.189,0.00522,0.0,0.195,0.344,176.214
LOKO BEN,A nach B,2FNdRtwXmvT6sPJBxHX3M8,41.0,0.485,0.73,5.0,-3.773,1.0,0.476,0.596,0.0,0.0592,0.57,179.336
Hanybal,Fick dich,4oqoLxAFZsOVNsz8GncVRI,0.0,0.939,0.754,0.0,-6.22,1.0,0.113,0.124,0.0,0.113,0.647,110.002
BTNG,Headshot,3nUqzhvYQK4VEbioFZKFw0,33.0,0.54,0.694,2.0,-6.1,1.0,0.367,0.153,6.36e-06,0.207,0.101,167.487
Hanybal,Haramstufe Rot,19tG5zpcB0oWnLyVtwR5SO,0.0,0.52,0.828,1.0,-3.752,1.0,0.325,0.0279,7.06e-05,0.0676,0.479,80.903
Sami,Akhi Side,0krFHPgZshdjyNNKwIodcU,42.0,0.624,0.77,7.0,-4.416,0.0,0.36,0.21,0.0,0.0784,0.885,127.213
Fard,Steuerfrei & Illegal,48VqjlOsSBUxCnx3jEpPut,27.0,0.669,0.72,5.0,-6.686,0.0,0.244,0.385,0.0,0.142,0.715,94.967
TaiMO,111 Prozent,6JVn2NEZ3JQLaHX5qG2Yho,27.0,0.708,0.653,11.0,-5.141,0.0,0.305,0.0744,0.000208,0.176,0.369,97.131
18 Karat,Hublot,1OnbbH3s2c77QYqjmJugQh,38.0,0.773,0.813,2.0,-4.246,1.0,0.349,0.0527,0.0,0.285,0.321,117.288
Hemso,Bandit,0LIBpB6hgEmPyWaMoaMfBQ,52.0,0.723,0.65,8.0,-7.521,1.0,0.64,0.275,0.0,0.322,0.755,93.795
Hasan.K,Hot Pursuit,5lcfY0MhQh7BnIIArU3Xvt,9.0,0.688,0.658,9.0,-6.393,0.0,0.303,0.48,0.00254,0.039,0.801,173.936
Milonair,Azzlack Harami,04JmxH2IpgpIeZdbYswRq1,0.0,0.525,0.873,3.0,-4.006,0.0,0.355,0.122,0.0,0.0872,0.49,124.04
Veysel,WLSS,2nmTOIMQDRErGNlXRv6Z3N,0.0,0.568,0.88,11.0,-5.726,0.0,0.243,0.0479,2.35e-05,0.0809,0.407,123.739
Kurdo,Läuft,0EaBAVmfrZbl8TNlLRzLhV,30.0,0.424,0.677,7.0,-6.418,1.0,0.31,0.000464,0.0167,0.0904,0.444,74.429
Reda Rwena,Lass mal dein Film,7MOjajQlgTRJlgqoSeb73X,30.0,0.841,0.653,7.0,-7.875,1.0,0.137,0.0403,0.000257,0.143,0.37,127.013
Haze,Becher & Blunt,2nMp5qXV1XylcwpfwHGKDK,53.0,0.763,0.68,2.0,-5.997,1.0,0.319,0.207,0.0,0.348,0.604,90.01
Haze,Leise,21lQkxmBJNOtVjfEWeohet,43.0,0.611,0.706,9.0,-7.712,1.0,0.237,0.167,0.0,0.315,0.897,91.434
Sa4,Krokodil,4WGv2uh5zowr2IHKVwLcQ2,41.0,0.669,0.682,1.0,-4.878,1.0,0.332,0.0766,0.000286,0.201,0.246,174.089
Kurdo,Mike Tyson - Bonustrack,2dRuZopi29Ob4jsxdESrcf,35.0,0.675,0.705,2.0,-4.35,0.0,0.264,0.276,0.0,0.119,0.672,85.064
Bushido,Boss,5aDy7kSgepddFpgvzbfVoq,0.0,0.771,0.746,7.0,-4.501,1.0,0.146,0.242,0.0,0.0565,0.437,96.974
Haftbefehl,Lass rauchen,5Mms2ZT9lU6NpOM2dDNhey,39.0,0.683,0.835,5.0,-6.394,0.0,0.392,0.0943,0.0,0.0866,0.471,91.248
BTNG,Tot,6bFFjmQROkra391KS8GUqK,17.0,0.652,0.687,6.0,-6.26,0.0,0.32,0.0652,0.0,0.126,0.353,92.34
Dú Maroc,Alte Schule Frankfurt,233bKjb007eeHGDhK3uKit,26.0,0.683,0.79,1.0,-6.093,1.0,0.314,0.266,0.0,0.266,0.523,96.008
Bushido,Black Friday,75o7z16lEhLQFk1B9GkbHG,20.0,0.627,0.838,10.0,-6.451,0.0,0.427,0.258,0.0,0.123,0.733,89.323
Jigzaw,Realtalk Infinity,0LMdYkvJ4gcNr3d0D5dnt1,31.0,0.729,0.606,9.0,-8.272,0.0,0.6,0.0125,0.0,0.308,0.516,114.527
Gringo,Guzman,0vti3nT1A5mKi1kgIu0ceg,8.0,0.8,0.581,9.0,-5.536,0.0,0.167,0.232,1.1e-06,0.114,0.461,120.054
Baba Saad,Kannste ma sehn,0BryGBaXMKkNapnKtbJJnb,26.0,0.623,0.965,11.0,-4.686,0.0,0.263,0.105,0.0,0.0723,0.478,92.54
Milonair,Halbes Kilo Gold,4D7DNBqLovDRh4kqYEjAqR,0.0,0.528,0.747,2.0,-4.402,1.0,0.322,0.229,0.0,0.0952,0.141,86.659
Payy,Speedboat,3qBHrfOyCLOs3Oe2a9BN9H,17.0,0.624,0.474,9.0,-11.396,1.0,0.384,0.156,1.25e-05,0.0808,0.482,129.309
Noah,Yamamoto - KMN Street EP,5ceEaDSTtQR6HQ9yfEB6Sj,40.0,0.781,0.705,7.0,-4.821,0.0,0.0974,0.377,0.0,0.164,0.276,93.973
Nazar,Zackig die Patte,6Mu2zk6QIdBF1t7rZ3moBD,0.0,0.669,0.746,10.0,-7.085,0.0,0.453,0.119,0.0,0.102,0.363,103.053
Fler,Mit dem BMW,5iQk6iWdOd8A93ps8P0lKG,34.0,0.622,0.675,9.0,-5.64,0.0,0.48,0.00321,0.0,0.321,0.602,127.894
Milonair,Titanic Thompson,3HIXYQQ6PJXF3JtqTUm8uD,0.0,0.582,0.668,2.0,-5.768,1.0,0.278,0.026,0.0,0.0893,0.237,94.05
Manuellsen,Friedhof der Kuscheltiere,0XWUWw7ovSHf1YFuwH3GVD,28.0,0.506,0.899,7.0,-6.299,1.0,0.393,0.00962,0.0,0.379,0.517,81.161
Sero El Mero,Meros überall,3ZpTL6e7kJq5AKJZvIu2gi,46.0,0.774,0.625,11.0,-8.522,0.0,0.245,0.191,0.0,0.327,0.675,158.065
Haze,Schreibe mein Schicksal,0al9yd2pRDUY7GIYUnlxH3,37.0,0.663,0.637,7.0,-9.035,1.0,0.404,0.267,0.0,0.126,0.345,90.208
Hanybal,"1,2,3",6rgVLbCb90OOlZjMN2t2zE,0.0,0.644,0.856,7.0,-5.394,1.0,0.61,0.0842,0.0,0.226,0.691,91.32
Haze,Stara Škola,6koN0NiH2bb5FnEKKKUKbo,44.0,0.835,0.576,10.0,-9.541,0.0,0.349,0.308,2.24e-06,0.11,0.754,87.645
18 Karat,Ghetto Prominenz,4Y1t8CoEPuwSLAD9Av2mUw,26.0,0.643,0.925,2.0,-3.333,1.0,0.318,0.184,0.0,0.078,0.676,93.291
Reda Rwena,Panther im Dschungel,2eLExJdkvt1FoMEKjDB75K,29.0,0.845,0.785,2.0,-4.821,1.0,0.277,0.0145,0.0,0.1,0.193,126.04
JURI,Vollspannschuss,5cByFZR42O1uMjRk7RTrHs,24.0,0.646,0.765,0.0,-5.323,0.0,0.102,0.374,0.0,0.0964,0.332,87.97
Kollegah,Medusa,2TsWCaWq1uestFUgZ1Dlqw,1.0,0.75,0.849,7.0,-5.389,1.0,0.276,0.124,0.0,0.0978,0.284,89.003
Reda Rwena,Avanti Avanti (feat. Celo & Abdi & Hanybal),1USZs8RE7s5DlI2gfb8FLP,39.0,0.728,0.861,8.0,-4.833,1.0,0.374,0.119,0.0,0.134,0.811,121.442
Haze,Wer bist du?!,4od3o9g3lRGDJBgu4MXt2N,32.0,0.6,0.854,2.0,-5.582,1.0,0.409,0.234,0.0,0.303,0.737,93.924
Sa4,Ghettotourist,1EuGnWfngnsE9FvvHCVYpE,44.0,0.68,0.689,6.0,-6.902,1.0,0.368,0.0692,0.0,0.119,0.587,94.933
LOKO BEN,Zenci,4j6XP3V95njpFk6dJ7xLBP,46.0,0.754,0.701,9.0,-4.504,1.0,0.304,0.327,0.0,0.121,0.448,122.297
Dr. Dre,Still D.R.E.,503OTo2dSqe7qk76rgsbep,75.0,0.816,0.775,11.0,-3.323,1.0,0.234,0.16,0.00031,0.0543,0.527,93.431
N.W.A.,Fuck Tha Police,5n8Aro6j1bEGIy7Tpo7FV7,68.0,0.859,0.75,8.0,-8.325,0.0,0.303,0.0193,0.0,0.0538,0.857,98.691
Dr. Dre,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,70.0,0.922,0.909,10.0,-2.429,0.0,0.27,0.0281,0.0,0.0856,0.309,95.295
Slick Rick,Children's Story,7laxpWXzfcZV54p1bNRYek,0.0,0.913,0.546,1.0,-7.525,1.0,0.128,0.107,0.0,0.321,0.741,102.652
2Pac,Changes,1ofhfV90EnYhEr7Un2fWiv,62.0,0.865,0.665,7.0,-6.289,1.0,0.073,0.0453,0.0,0.224,0.331,111.113
Eazy-E,Boyz-N-The-Hood,4SZ3B3y1TbwTK4OIXMOVEy,54.0,0.792,0.503,8.0,-8.359,1.0,0.276,0.0198,0.0,0.347,0.663,87.847
Dr. Dre,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa,71.0,0.924,0.74,8.0,-1.299,1.0,0.0774,0.0827,0.0,0.163,0.621,133.974
N.W.A.,Alwayz Into Somethin',6phmKeRhJUsiSBJgMkgjg8,61.0,0.709,0.874,7.0,-4.522,1.0,0.193,0.0114,0.0,0.213,0.832,88.546
The Game,Hate It Or Love It,2wGSgTmgSF3xjRrHkTc25R,72.0,0.802,0.785,9.0,-4.781,1.0,0.207,0.14,0.0,0.123,0.435,99.998
Kid Frost,La Raza,3zCg6CUmhxHukbUs0nd7ar,51.0,0.801,0.529,1.0,-14.875,1.0,0.0962,0.0406,0.000609,0.0936,0.721,106.965
Eazy-E,Eazy-er Said Than Dunn,5jG3djnKEjdcJwidjYWtxL,50.0,0.866,0.818,8.0,-4.111,0.0,0.26,0.0137,0.0,0.132,0.747,103.332
N.W.A.,Straight Outta Compton,6KIKRz9eSTXdNsGUnomdtW,70.0,0.834,0.878,8.0,-9.484,1.0,0.15,0.0461,0.0,0.334,0.418,102.848
2Pac,I Don't Give A Fuck,2EMauqGtcQBe2WpALvKh3j,46.0,0.893,0.721,2.0,-12.266,1.0,0.305,0.32,0.0,0.0969,0.801,94.58
Public Enemy,Rebel Without A Pause,5vrUTmUF0mDNE8lZWEmU9J,0.0,0.781,0.874,7.0,-7.094,1.0,0.317,0.0127,0.0,0.682,0.627,99.772
Luniz,I Got 5 On It,4IYKjN1DrYzxKXt0umJqsG,73.0,0.6,0.706,10.0,-7.899,0.0,0.361,0.209,0.0,0.125,0.58,173.926
The Notorious B.I.G.,Juicy - 2005 Remaster,5ByAIlEEnxYdvpnezg7HTX,76.0,0.889,0.816,9.0,-4.67,1.0,0.247,0.472,0.0,0.204,0.777,96.056
Warren G,Regulate,7nYvUtkQMx1v80S2FH2s9J,73.0,0.849,0.521,11.0,-12.999,0.0,0.216,0.306,1.65e-06,0.115,0.763,95.262
Compton's Most Wanted,Hood Took Me Under,6QJOEIPT8g3fjdFxibpy2F,53.0,0.774,0.485,1.0,-10.955,1.0,0.319,0.00557,2.31e-06,0.107,0.392,156.001
Snoop Dogg,Gin And Juice (feat. Dat Nigga Daz),0WKYRFtH6KKbaNWjsxqm70,72.0,0.549,0.853,7.0,-4.293,1.0,0.188,0.0285,0.000296,0.618,0.346,94.695
Eric B. & Rakim,I Know You Got Soul,7kQQwRj3bzpibsKqyxCnLA,0.0,0.849,0.678,9.0,-7.498,1.0,0.184,0.0935,0.000382,0.0693,0.81,112.786
The Notorious B.I.G.,Big Poppa - 2005 Remaster,2g8HN35AnVGIk7B8yMucww,74.0,0.778,0.578,9.0,-7.22,0.0,0.274,0.432,0.0,0.138,0.758,84.487
Cypress Hill,How I Could Just Kill a Man,6l4wMAXzI8RxIysQMYZY0w,59.0,0.769,0.675,6.0,-13.326,1.0,0.0724,0.000722,0.000149,0.0904,0.803,101.884
The D.O.C.,It's Funky Enough - Remastered Single,63LiOsvf1w1DSbmjbxjh4b,51.0,0.83,0.797,7.0,-6.627,1.0,0.152,0.00257,0.0,0.272,0.886,90.229
Above The Law,Murder Rap,0tVSehz9YkXjtlMjtmQwLz,31.0,0.699,0.926,1.0,-8.925,1.0,0.0968,0.00183,6.68e-06,0.0522,0.756,97.842
Too $hort,The Ghetto,3B6WDceNe6lUQnczntRIuf,55.0,0.947,0.354,6.0,-12.844,0.0,0.27,0.0455,5.71e-05,0.212,0.36,100.087
Snoop Dogg,Who Am I (What's My Name)?,5XhkV07Vou38wnrzwURUOC,70.0,0.692,0.833,7.0,-3.974,1.0,0.0492,0.000136,1.98e-05,0.515,0.692,96.814
2Pac,Ambitionz Az A Ridah,3ssX20QT5c3nA9wk78V1LQ,77.0,0.801,0.908,2.0,-6.554,1.0,0.221,0.00253,0.000655,0.0698,0.805,87.279
Post Malone,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,88.0,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801
Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,94.0,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
Drake,Nonstop,2Vx8E3K5icPZR7OCklWBXX,13.0,0.909,0.405,6.0,-8.133,0.0,0.14,0.0306,0.00698,0.105,0.455,154.984
Post Malone,Enemies (feat. DaBaby),6UFEJuDXQMWhL5UH5f9fUR,46.0,0.542,0.674,6.0,-4.169,1.0,0.21,0.0588,0.0,0.0955,0.667,76.388
Drake,Money In The Grave (Drake ft. Rick Ross),5ry2OE6R2zPQFDO85XkgRb,88.0,0.831,0.502,10.0,-4.045,0.0,0.046,0.101,0.0,0.122,0.101,100.541
21 Savage,a lot,2t8yVaLvJ0RenpXUIAC52d,81.0,0.837,0.636,1.0,-7.643,1.0,0.086,0.0395,0.00125,0.342,0.274,145.972
G-Unit,My Buddy,3iyZRwIGmyXvdZMoxOlur7,53.0,0.646,0.927,6.0,-3.925,1.0,0.368,0.0428,0.0,0.306,0.605,98.389
BlocBoy JB,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,79.0,0.922,0.581,10.0,-7.495,1.0,0.27,0.00104,5.86e-05,0.105,0.595,140.022
Post Malone,Wow.,2ve5NyzWHUbIYxL33goCX7,41.0,0.829,0.539,11.0,-7.359,0.0,0.208,0.136,1.78e-06,0.103,0.388,99.96
Meek Mill,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,85.0,0.889,0.496,4.0,-6.365,0.0,0.0905,0.259,0.0,0.252,0.544,86.003
Ski Mask The Slump God,Faucet Failure,1ThmUihH9dF8EV08ku5AXN,82.0,0.935,0.552,10.0,-9.373,0.0,0.335,0.111,0.0,0.0952,0.615,99.993
Post Malone,Saint-Tropez,7C39RtGhnEw7cyf0Pyw7PV,48.0,0.617,0.684,0.0,-3.618,1.0,0.0439,0.0545,0.0,0.104,0.295,132.113
Drake,God's Plan,2VWbHHhWnMzKWPUs4IEEW9,12.0,0.754,0.449,7.0,-9.212,1.0,0.108,0.0329,7.84e-05,0.55,0.35,77.167
Juice WRLD,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,92.0,0.474,0.631,5.0,-5.884,0.0,0.343,0.0687,0.0,0.132,0.425,180.051
Wu-Tang Clan,C.R.E.A.M.,119c93MHjrDLJTApCVGpvx,72.0,0.479,0.549,11.0,-10.551,0.0,0.373,0.57,0.0239,0.127,0.576,180.985
DaBaby,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,93.0,0.769,0.787,11.0,-3.909,1.0,0.367,0.189,0.0,0.129,0.836,126.77
G-Unit,Poppin' Them Thangs,4E5IFAXCob6QqZaJMTw5YN,67.0,0.769,0.818,6.0,-1.385,0.0,0.192,0.263,0.0,0.0787,0.918,88.017
The Notorious B.I.G.,Hypnotize - 2014 Remaster,7KwZNVEaqikRSBSpyhXK2j,75.0,0.901,0.697,9.0,-3.439,1.0,0.28,0.145,0.0,0.287,0.67,93.941
DaBaby,VIBEZ,0fySG6A6qLE8IvDpayb5bM,88.0,0.768,0.652,1.0,-2.708,0.0,0.307,0.113,0.0,0.107,0.777,154.187
Lil Tecca,Ransom,1xbtojAZsQjOgiGdGX6ChU,19.0,0.745,0.642,7.0,-6.257,0.0,0.287,0.0204,0.0,0.0658,0.226,179.974
Pop Smoke,Dior,79s5XnCN4TJKTVMSmOx8Ep,76.0,0.548,0.805,7.0,-5.732,1.0,0.351,0.212,0.000389,0.408,0.648,142.094
Trippie Redd,6 Kiss,6rEEEGy8HsXszt4mQfJGTw,39.0,0.687,0.449,2.0,-10.061,1.0,0.154,0.109,0.0,0.282,0.229,142.048
Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),5j1yOqWONR9T6l43AzJ6Es,81.0,0.757,0.673,1.0,-8.513,1.0,0.141,0.095,0.0,0.338,0.574,92.958
DJ Shadow,Kings & Queens (feat. Run The Jewels),3mgfxXdvKRLlo2X1mmp10j,38.0,0.697,0.7,2.0,-6.983,1.0,0.104,0.00756,0.00171,0.127,0.186,134.939
Dave,Paper Cuts,1gFMfqyVSXHMgvRloH2gDL,71.0,0.887,0.594,1.0,-7.7,1.0,0.294,0.204,1.54e-06,0.0858,0.663,139.97
Lil Mosey,Stuck In A Dream (feat. Gunna),5hDAT527wXWNBnJlujhuUs,64.0,0.753,0.652,10.0,-5.943,0.0,0.0753,0.444,0.0,0.117,0.745,139.962
Trippie Redd,Who Needs Love,13hXU6vGPBfVJhTMkOMPEm,41.0,0.85,0.516,0.0,-7.664,0.0,0.0714,0.763,0.0,0.0896,0.874,108.963
Roddy Ricch,Start Wit Me (feat. Gunna),5ravc2aiNoYmu9m37diYXW,80.0,0.886,0.479,4.0,-8.054,0.0,0.334,0.077,0.0,0.135,0.408,130.029
Smokepurpp,Audi II,5OYYacWV45MGBnFakswH5d,65.0,0.789,0.576,10.0,-6.799,0.0,0.435,0.0382,0.0,0.136,0.423,139.964
Only The Family,Riot (with Lil Durk & Booka600 feat. G Herbo),5TX09uRsvBU0V7ipk8hZ0g,56.0,0.521,0.841,7.0,-5.368,0.0,0.255,0.315,1.31e-06,0.221,0.669,103.51
Yung Gravy,iunno,02TmyBZCgcVihv9PVK9Mw2,71.0,0.908,0.402,0.0,-11.701,0.0,0.261,0.241,0.0,0.066,0.569,86.005
Kid Buu,Blunt (feat. Blac Youngsta),7CSMDQAaEC9SCpEG1UrL86,44.0,0.929,0.562,4.0,-6.186,0.0,0.194,0.0521,0.0,0.107,0.254,129.979
The Game,How We Do,4PmMVdIFpJTB9WQbmILf4p,72.0,0.862,0.648,4.0,-7.401,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012
Rich The Kid,That's Tuff (feat. Quavo),3JERoo6pokCgQ81z79Jpmo,75.0,0.903,0.636,10.0,-4.313,0.0,0.205,0.635,0.0,0.0866,0.308,137.993
Dave,Professor X,5wfyoR8XOkw45QRtFOoxyi,74.0,0.891,0.675,2.0,-6.892,1.0,0.152,0.11,0.0,0.275,0.562,127.012
Only The Family,High Tolerance (with Lil Durk feat. NLE Choppa),6tiE0a2f8Z7CZeFRvOWeoi,59.0,0.783,0.568,8.0,-9.18,1.0,0.247,0.0243,0.0,0.0764,0.636,150.11
Smokepurpp,What I Please (feat. Denzel Curry),3aQV6E290SJvasp2VOgvBz,67.0,0.81,0.69,10.0,-7.841,0.0,0.27,0.0373,0.0,0.106,0.618,139.97
snowsa,Yank Riddim,6qNV0Y3qiJ4nOoOtzxIu1S,26.0,0.778,0.621,1.0,-6.349,1.0,0.108,0.162,0.0,0.119,0.213,95.596
Roddy Ricch,The Box,0nbXyq5TXYPCO7pr3N8S4I,98.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971
Baby Keem,ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD,83.0,0.83,0.564,1.0,-7.822,1.0,0.235,0.177,0.0,0.128,0.107,85.042
